region,planting_code,planting_label,cultivar_id,maturity_class,n_years,n_sites,irrigation_mean_mm,incremental_benefit_mean_kg_ha,incremental_iwue_mean_kg_m3,gross_irrigation_productivity_mean_kg_m3,yield_gap_mean_percent,rainfed_seasonal_precip_mean_mm,mean_yield_kg_ha,scenario,best_mean_yield_kg_ha,yield_penalty_kg_ha,yield_penalty_pct,p_freeze_growing_pct,p_heat35_flowering_pct,p_heat38_flowering_pct,p_heat35_reproductive_pct,p_heat38_reproductive_pct,p_heat35_growing_pct,p_heat38_growing_pct,thermal_screening_index_pct,pareto_yield_thermal,thermal_screening_min_within_cell
Northwest,M10,May 10,990001,LS,38,499,388.2145870688746,5274.584537496045,1.4041556327519693,2.241580068211279,71.16330522227793,450.4451007277713,2283.8937875751503,Rainfed,2376.3952642126355,92.50147663748521,3.8925122445122136,9.13933129416728,96.03258569614896,73.55586119339823,98.29665679221328,80.07300042319086,99.93144183103048,96.07108954751608,79.0142809682379,True,False
Northwest,M10,May 10,990002,MS,38,499,300.06196603733787,5378.708416833667,1.7890507106295523,3.262857276080928,66.5929173593609,413.3418943149457,2947.381394367683,Rainfed,2947.381394367683,0.0,0.0,4.340259466301023,96.10135421074904,79.63922979263648,99.17477782479898,88.1612357173085,99.93144183103048,96.05526843160004,80.48622389634637,True,False
Northwest,M10,May 10,990003,SS,38,499,222.86546777766057,2459.028794430967,1.0669659049013482,2.519329125607078,53.05679528696141,370.2109482122139,2341.243434236895,Rainfed,2406.7317793481698,65.48834511127461,2.721048754714629,4.340259466301023,94.30808294540836,69.77888277613204,99.77782479898434,94.56728734659332,99.93144183103048,95.21147558274444,79.70217924959914,True,True
Northwest,M10,May 10,990004,VSS,38,499,143.7480223605105,708.9400379706782,0.4101380244958665,2.407592465891759,24.06367194337729,328.9461027317794,2333.199451534648,Rainfed,2373.990876489822,40.79142495517408,1.7182637624744455,4.340259466301023,80.18937790943716,48.18027930596699,99.97884045704612,90.90139652983495,99.92616812572514,90.84484758991668,73.48016705488973,True,False
Northwest,M20,May 20,990001,LS,38,499,389.5237844109272,5551.357451745596,1.4597023426399875,2.403737265407171,71.25248995784304,459.7559329184685,2376.3952642126355,Rainfed,2376.3952642126355,0.0,0.0,11.09587596245122,90.12234996308406,64.33393101993461,96.61955489927225,73.47326231410189,99.98417888408396,96.37696445522624,76.00087392830775,True,True
Northwest,M20,May 20,990002,MS,38,499,305.76284147241853,5827.87116337939,1.9402306603442772,3.5416212055174703,68.74220270918057,426.0054319164645,2906.573462714903,Rainfed,2947.381394367683,40.807931652779644,1.3845487296201917,0.0,96.76721864782196,77.87680624406708,99.0349119291214,87.56460288999051,99.98417888408396,96.37696445522624,79.65781186433017,True,True
Northwest,M20,May 20,990003,SS,38,499,228.5834827549837,2730.690169813311,1.16568694527188,2.792641273987168,55.65136489899653,393.6180782617868,2406.7317793481698,Rainfed,2406.7317793481698,0.0,0.0,0.0,95.94979432549307,76.88534964666175,99.17730197236578,90.28583482754983,99.98417888408396,96.32950110747812,79.80170868051893,True,False
Northwest,M20,May 20,990004,VSS,38,499,154.75951903807615,867.870899694125,0.4729869639454757,2.50380063482674,27.17680776042594,348.7775551102204,2373.990876489822,Rainfed,2373.990876489822,0.0,0.0,0.0,91.4460499947263,65.26210315367577,99.96308406286256,91.83103048201666,99.9789051787786,92.31621137010865,77.25676917745265,True,False
Southcentral,A1,April 1,990001,LS,38,507,290.921831205232,2613.2678293366557,0.9013944439351896,2.4223735634214605,52.57965045463849,443.42894217793,2840.678812415654,Rainfed,3202.951313194228,362.2725007785739,11.310584063086742,78.99408284023669,85.21748157375687,53.9136302294197,99.79757085020243,91.11906986400912,99.95328558081594,93.80255372158206,86.1139535228604,True,False
Southcentral,A1,April 1,990002,MS,38,507,217.38814491850923,2656.816048998235,1.114351962238824,4.153718386558921,41.470786945653366,384.1405584968338,4292.022371016298,Rainfed,4419.292691788643,127.27032077234526,2.8798798732843034,78.99408284023669,67.15457282258902,29.49236997819994,99.70414201183432,86.56700923907401,99.70414201183432,87.21582061663034,78.40459136005695,True,False
Southcentral,A1,April 1,990003,SS,38,507,136.94072459254645,1027.0960240838783,0.6363370076887829,4.169704519091299,25.75739644374063,335.69879580608324,3189.739385445863,Rainfed,3339.539811066127,149.80042562026438,4.485660722590444,78.99408284023669,48.567424478355655,16.10090314543756,90.64154469012767,69.13734039240111,90.921831205232,70.22215301567529,66.36932568106657,True,False
Southcentral,A1,April 1,990004,VSS,38,507,75.82399044949652,350.9416069760199,0.3384974947230008,4.065970129465676,11.96477569361278,288.46024083878336,2191.011107650784,Rainfed,2691.10910412125,500.09799647046566,18.583341556260194,78.99408284023669,23.663448562233988,6.882591093117409,78.88508252880723,38.95982559950171,80.88342157168069,41.32149901380671,49.94142160134063,True,True
Southcentral,A10,April 10,990001,LS,38,507,284.3338004775252,2522.808367071525,0.8769469866944872,2.4912316984941936,51.022435893364985,541.1683276237932,2904.3012041939164,Rainfed,3202.951313194228,298.65010900031166,9.32421631793319,56.29087511678605,87.30832493234998,58.01984400700377,99.77715286252456,89.49434923329973,98.0483753763106,91.89764351707672,82.97665214933592,True,False
Southcentral,A10,April 10,990002,MS,38,507,211.647461849891,2478.690802449912,1.0443184493224422,4.383250649368555,38.96120862855663,484.5264715042043,4419.292691788643,Rainfed,4419.292691788643,0.0,0.0,56.29087511678605,71.12997347480106,33.50663129973475,99.84084880636604,87.40583554376659,97.93937506488112,86.43724696356276,76.07868375284262,True,False
Southcentral,A10,April 10,990003,SS,38,507,146.69495484272812,889.8686286722724,0.4925731644772519,4.051574741217812,21.7514028099589,439.4902418768816,3339.539811066127,Rainfed,3339.539811066127,0.0,0.0,56.29087511678605,53.68504772004242,19.88335100742312,92.91622481442204,75.27041357370095,91.19173673829545,74.55102252673103,66.25552449962872,True,False
Southcentral,A10,April 10,990004,VSS,38,507,81.66069760199315,175.5286515104329,0.152721469353858,3.739283380789251,6.587662494525239,392.6832243330219,2300.38093013599,Rainfed,2691.10910412125,390.7281739852597,14.519224560122298,56.29087511678605,27.169470834881377,5.726872246696035,85.13348548378536,47.55055464147338,84.26243122599398,47.66427904079726,50.542566941487635,True,False
Southcentral,A20,April 20,990001,LS,38,507,286.2426035502959,2551.9274369355344,0.8736295972195082,2.531806086670943,51.032017761720994,561.9843766220284,2984.2512197653896,Rainfed,3202.951313194228,218.7000934288385,6.8280804808966655,12.337797155610922,91.83970856102005,66.55217278168098,99.78142076502732,88.3736664064533,99.95328558081594,93.81293470362296,78.9501408506045,True,False
Southcentral,A20,April 20,990002,MS,38,507,215.51308003737157,2423.760977888508,1.017195302093025,4.334981806937218,39.77468026228694,502.3035399148759,4305.046195370082,Rainfed,4419.292691788643,114.24649641856104,2.5851760538703186,12.337797155610922,79.0840489201145,41.81108508977361,99.87509758001562,90.70517824616184,99.8754282155092,92.20907297830377,73.69967259792706,True,True
Southcentral,A20,April 20,990003,SS,38,507,148.37667393335408,859.92131215613,0.4514911981394385,3.799495286580152,21.92250455547916,454.45889131111807,3317.856327208554,Rainfed,3339.539811066127,21.683483857573265,0.6492955641888559,12.337797155610922,57.81152485957978,25.86852506760973,95.09049303099648,79.9407114624506,95.1313194228174,80.65503996678086,63.83363013797797,True,True
Southcentral,A20,April 20,990004,VSS,38,507,87.36634485622339,97.03892868265338,0.0530700631427352,4.161849838023724,3.755843053327698,419.1371327727603,2665.204090106924,Rainfed,2691.10910412125,25.905014014325843,0.9626147811938982,12.337797155610922,40.35890767230169,12.47334200260078,88.61378413524058,58.25227568270481,89.21415965950379,60.19412436416485,51.634912953161056,True,False
Southcentral,M1,May 1,990001,LS,38,507,289.7280182705284,2821.8465171805256,0.978607231341666,2.559436922771819,54.00121492863326,576.8957230353992,2943.170559534932,Rainfed,3202.951313194228,259.7807536592959,8.110668201204177,3.353057199211045,94.81073211314477,71.97379367720465,99.65682196339434,87.2764143094842,99.95328558081594,93.8181251946434,78.6917471482712,True,False
Southcentral,M1,May 1,990002,MS,38,507,221.75724073497355,2544.638845634797,1.0686936637714597,4.01304347088945,42.96702808758056,518.7523616734143,4027.944980795184,Rainfed,4419.292691788643,391.34771099345926,8.855437697544017,3.3374857261496937,85.03535773710483,53.94654742096506,99.92200499168054,91.18136439267889,99.95328558081594,93.39769542198692,75.25339161019743,True,False
Southcentral,M1,May 1,990003,SS,38,507,160.6314232326378,889.5044119173675,0.4512212707399409,3.333574615794485,23.93937127528592,469.70087200249145,3234.732118758435,Rainfed,3339.539811066127,104.80769230769238,3.1383872700182955,3.3374857261496937,66.86252079866888,28.301788685524127,97.18698003327788,84.33860232945092,97.19194435793626,84.67248001660957,65.9845431353739,True,False
Southcentral,M1,May 1,990004,VSS,38,507,97.78236271151252,147.5611958891311,0.0688337602718169,3.867676968308345,5.666076746309449,434.60775459358456,2650.506695733417,Rainfed,2691.10910412125,40.60240838783284,1.5087611396228053,3.3374857261496937,47.09338602329451,17.985648918469217,91.17096505823628,68.70840266222962,91.3111180317658,69.08543548219662,55.52749170033453,True,False
Southcentral,M10,May 10,990001,LS,38,507,293.295183224333,3054.052268244576,1.076358075790608,2.5703269177579404,55.64219608079793,595.1104536489152,2908.261185508149,Rainfed,3202.951313194228,294.690127686079,9.200580928974267,0.4827156649018997,94.73684210526316,72.41773071732585,98.61932938856016,86.01162669988581,99.95328558081594,93.8181251946434,78.00566505019947,True,False
Southcentral,M10,May 10,990002,MS,38,507,228.35954531298665,2574.407453545105,1.082805832709314,3.872366610900309,43.98908290733491,535.1510951936053,4077.239956399876,Rainfed,4419.292691788643,342.05273538876736,7.739988257042249,0.2802865151043289,88.3213952039863,63.246133084189765,99.78199937714108,88.35772864112946,99.95328558081594,93.80255372158206,76.24905458913557,True,False
Southcentral,M10,May 10,990003,SS,38,507,167.31288279871276,915.7889546351084,0.456568911658705,3.137700698552372,27.3374068487438,486.78064984947576,3040.426139312779,Rainfed,3339.539811066127,299.11367175334817,8.956733223008293,0.2802865151043289,77.92484169002388,42.05335824769024,99.22142634693242,86.51510432886951,99.22142634693242,87.984013287657,70.45720810902996,True,False
Southcentral,M10,May 10,990004,VSS,38,507,109.6348489567113,232.3977992318073,0.1458403716691166,3.511846239111017,8.457320071345173,451.656337589536,2691.10910412125,Rainfed,2691.10910412125,0.0,0.0,0.2802865151043289,56.81511470985155,27.810650887573964,93.72988684729576,77.10474410879269,93.72988684729576,77.41098307899928,60.98307899927333,True,False
Southcentral,M20,May 20,990001,LS,38,507,296.85975293262743,3158.12939894114,1.0930359887597678,2.704622441751456,53.6221634651571,614.9219869199627,3202.951313194228,Rainfed,3202.951313194228,0.0,0.0,2.5018166718571577,96.23170351915292,67.20128724177307,97.88227966365618,81.62566178760511,99.95328558081594,93.8181251946434,77.03059423707195,True,True
Southcentral,M20,May 20,990002,MS,38,507,233.55133395619225,2884.0304681822904,1.2117284052905075,3.9041165413609664,46.65233926541895,556.0933250285477,4071.428578843559,Rainfed,4419.292691788643,347.86411294508434,7.871488430522837,0.0,94.24374545832036,67.0196200560573,99.65742759265028,87.29886847295754,99.95328558081594,93.80255372158206,77.4250715546262,True,False
Southcentral,M20,May 20,990003,SS,38,507,174.75474929928373,1004.9310702792484,0.4940051946818828,3.096363771960432,29.69191776434662,508.2306135160386,2993.4641337070484,Rainfed,3339.539811066127,346.0756773590788,10.362975048606959,0.0,87.304058963978,55.21644347555279,99.81314232326378,87.38191632928475,99.90657116163187,91.3318799958476,74.42200174993697,True,False
Southcentral,M20,May 20,990004,VSS,38,507,123.22744731651616,261.4353264818852,0.1526457282708294,3.09166265549277,10.979684329250455,469.1011107650784,2591.447991279975,Rainfed,2691.10910412125,99.66111284127464,3.7033471697097102,0.0,68.07848022422921,31.44399460188934,96.88570538772969,82.0668535243434,96.88570538772969,83.64476279456036,65.57221456006882,True,False
Southeast,A1,April 1,990001,LS,38,538,189.4944727059284,1452.4590099784778,0.6295051980266892,5.50907217120781,28.991733527288883,567.7622285267071,4639.599833692037,Rainfed,5276.163177460379,636.5633437683427,12.064891140738851,74.16846018391705,47.85756212091568,16.81177851692428,87.11602426139699,55.747407552338096,88.04050088045392,56.402856583838776,60.87779858568354,True,False
Southeast,A1,April 1,990002,MS,38,538,141.25293484640972,1344.618861279593,0.7216773535650419,8.446590838505339,19.757021601181112,496.9007043631384,6437.613676384269,Rainfed,6811.84963803561,374.2359616513413,5.493896394331788,74.16846018391705,22.0358051261984,5.429465857953434,77.47016239483467,48.0043044414009,77.4848366268832,48.09234983369204,50.38362635212567,True,False
Southeast,A1,April 1,990003,SS,38,538,90.27954412052436,308.6769712385052,0.2184566910827818,6.829160805154432,7.421858114449408,440.5260223048327,4160.40422617883,Rainfed,4331.086382312659,170.68215613382927,3.940862431903068,74.16846018391705,7.630600665231853,0.6456662101350029,56.09958912150264,26.14948151046762,56.388182351790256,26.32557229504989,35.343936048299184,True,False
Southeast,A1,April 1,990004,VSS,38,538,52.62546468401487,64.465222070045,0.0773189069327594,6.145201421770039,2.051159177313599,390.18137350811975,2524.6961944824884,Rainfed,3106.8711602426138,582.1749657601254,18.73830409223225,74.16846018391705,3.003326159264332,0.6456662101350029,30.595773821170024,6.794169438466054,31.55938172568969,7.058305615339464,21.97501187914023,True,False
Southeast,A10,April 10,990001,LS,38,538,175.72026022304834,1104.0636372529837,0.4747462040565503,6.2272093521631335,22.9575824917037,720.5756212091568,5030.47285267071,Rainfed,5276.163177460379,245.69032478966892,4.656609671195369,44.06671884171395,49.98775770040645,22.555212771166936,87.24842074335243,55.927721463199646,88.16278614752494,56.40774799452162,57.765195094555146,True,False
Southeast,A10,April 10,990002,MS,38,538,132.89473684210526,896.4408628448444,0.484609330796706,9.005463792435961,13.922206932720472,648.3257679514772,6811.84963803561,Rainfed,6811.84963803561,0.0,0.0,44.06671884171395,25.18485872386269,6.547181822633563,78.50252191371628,48.21017579942216,78.45822735276853,48.24398356486011,47.03052400271104,True,False
Southeast,A10,April 10,990003,SS,38,538,95.14649774995108,169.9299549990217,0.1118176204564582,6.532662973581019,4.261387147504647,595.2892780277832,4331.086382312659,Rainfed,4331.086382312659,0.0,0.0,44.06671884171395,9.91626267078008,0.8226825326869399,63.34655501689437,31.70265902747172,63.451379377812565,31.73058109958912,35.00526265242125,True,False
Southeast,A10,April 10,990004,VSS,38,538,55.56031109371943,5.98434748581491,0.0047524261396986,5.622825461423074,0.2124535162721417,544.7823322246136,2499.000489141068,Rainfed,3106.8711602426138,607.8706711015457,19.565364630507478,44.06671884171395,2.2525831252142403,0.5582488614661378,35.914010087654866,10.04847950639048,36.78829974564665,10.18880845235766,19.97387837434914,True,True
Southeast,A20,April 20,990001,LS,38,538,181.5434846409705,1184.1025239679122,0.4998203752509748,6.103883648670808,24.28083517897617,736.1873410291528,5063.986939933477,Rainfed,5276.163177460379,212.1762375269027,4.02141159002272,9.381725689688906,58.486597534729015,29.974564664449225,87.26276658188222,55.395225983173546,88.27528859323029,56.69634122480924,55.067501467423206,True,True
Southeast,A20,April 20,990002,MS,38,538,140.044756407748,971.3227841909608,0.5015356025971464,8.373588209643026,15.703618726567086,660.8604480532185,6529.180639796517,Rainfed,6811.84963803561,282.6689982390926,4.149665850824744,9.381725689688906,33.418117785169244,10.23772255918607,81.50557620817844,49.86304050088045,81.549598904324,50.93915085110546,45.27070464264751,True,True
Southeast,A20,April 20,990003,SS,38,538,98.67075914693798,180.8536000782626,0.1200657106676232,6.086173433972167,4.421268211425956,607.3414693797691,4327.898601056545,Rainfed,4331.086382312659,3.187781256114249,0.07360234764960004,9.381725689688906,15.799256505576208,3.2919193895519467,66.81177851692428,38.87204069653688,66.98786930150655,38.93562903541381,34.29717416217123,True,True
Southeast,A20,April 20,990004,VSS,38,538,61.42878106045784,6.326110350225005,0.0038458544129841,5.908086231843549,0.2388389322673872,563.9160144785756,2835.2331735472508,Rainfed,3106.8711602426138,271.637986695363,8.743136508890537,9.381725689688906,5.25337507337116,1.0858931715906868,46.53198982586578,15.65251418509098,47.26081001760908,15.80414791625905,20.1386365542108,True,False
Southeast,M1,May 1,990001,LS,38,538,185.87727450596756,1384.1779495206415,0.5750856098854871,5.8848011474747945,27.41673939140106,758.6842594404227,4985.283995304246,Rainfed,5276.163177460379,290.87918215613354,5.51308161579917,3.081588730189787,64.41987869301506,35.56055566425357,86.89591078066914,54.92565055762082,88.27528859323029,56.755038153003326,55.701987310283144,True,False
Southeast,M1,May 1,990002,MS,38,538,148.0996869497163,1071.6261494815103,0.5414249758065474,7.468221032355219,17.847341668179162,680.7191841126981,6342.654617491685,Rainfed,6811.84963803561,469.19502054392524,6.887923918990539,2.861475249461945,42.8291919389552,15.315006847974956,84.64097045587947,52.88593230287615,84.86108393660732,53.2381138720407,48.090253514827964,True,False
Southeast,M1,May 1,990003,SS,38,538,110.0029348464097,236.26985912737237,0.1447667856345267,5.578142762646167,6.228308529403802,624.7661416552534,4325.232831148504,Rainfed,4331.086382312659,5.853551164154851,0.1351520299401012,2.861475249461945,24.036392095480338,6.627861475249462,73.80160438270397,42.33026804930542,73.80160438270397,42.41831344159656,37.98250272521452,True,False
Southeast,M1,May 1,990004,VSS,38,538,69.5387399726081,14.167188417139505,0.0116617459075197,5.331676935368161,0.4739988238254808,580.6882703971826,2877.334132263745,Rainfed,3106.8711602426138,229.537027978869,7.388044632045334,2.861475249461945,10.39424770103698,0.99784777929955,53.71258070827626,23.131481119154763,54.059870866757976,23.17550381530033,24.047572462755397,True,False
Southeast,M10,May 10,990001,LS,38,538,189.4577871258071,1520.4470749364116,0.6376975115072899,5.569805004887444,29.74659444265066,779.8139796517315,4923.943357464293,Rainfed,5276.163177460379,352.2198199960867,6.6756809474877485,2.7881040892193307,67.60418704754451,40.17804734885541,86.73449422813539,52.07884954020739,88.27528859323029,56.755038153003326,56.34485842859938,True,False
Southeast,M10,May 10,990002,MS,38,538,153.6807865388378,1129.5811974173353,0.5656515833919208,7.23495883603893,19.3479419797051,696.7510271962434,6356.62986695363,Rainfed,6811.84963803561,455.21977108198007,6.68276305660287,0.0,50.38153003326159,22.172764625317942,86.51927215809039,54.646840148698885,87.53179416943847,54.91097632557229,50.88045392291137,True,False
Southeast,M10,May 10,990003,SS,38,538,117.90623165720994,293.70015652514184,0.1693934942543923,5.123319225636752,8.460305840868024,639.9268734102915,4150.641068284093,Rainfed,4331.086382312659,180.44531402856592,4.166282962294878,0.0,35.29152807669732,10.384464879671295,78.95715124241832,47.66190569360204,79.00117393856388,47.90647622774408,42.74324286552814,True,False
Southeast,M10,May 10,990004,VSS,38,538,77.60712189395421,18.492467227548424,0.0145766071777957,5.182325590463146,0.7100070784237232,599.2328800626101,3106.8711602426138,Rainfed,3106.8711602426138,0.0,0.0,0.0,18.04930541968304,1.8783017022109176,62.51222852670711,36.10839366073176,62.51222852670711,36.10839366073176,31.024121642395958,True,False
Southeast,M20,May 20,990001,LS,38,538,193.87473097241244,1706.6723243983563,0.7335844931750928,5.713369739724183,30.521117537603917,813.4599882606143,5276.163177460379,Rainfed,5276.163177460379,0.0,0.0,6.192525924476619,70.48522793973783,38.1334376834279,85.36000782625709,48.27333202895715,88.27528859323029,56.755038153003326,56.2106940212986,True,False
Southeast,M20,May 20,990002,MS,38,538,160.73542359616513,1314.3042457444726,0.6385058630470667,7.067754146269309,21.92754301576263,719.2010858931716,6328.136861670905,Rainfed,6811.84963803561,483.71277636470495,7.101048937777159,0.0,60.20348268440618,32.63549207591469,86.79319115632948,54.294658579534335,87.90354138133438,56.402856583838776,54.0333174944797,False,False
Southeast,M20,May 20,990003,SS,38,538,127.22436900802192,347.0180982195265,0.193055329288855,4.812344124405889,9.93273911205583,662.9872334181179,4185.341029152808,Rainfed,4331.086382312659,145.74535315985122,3.3650991990150043,0.0,47.15319898258658,17.090588925846212,82.50342398747799,49.64781843083545,83.07571903737038,51.120133046370576,47.22726891578389,True,False
Southeast,M20,May 20,990004,VSS,38,538,87.58559968694972,39.38960086088828,0.0258769439863599,4.555044258260273,1.6519598343492508,621.3649970651536,3071.367687341029,Rainfed,3106.8711602426138,35.5034729015847,1.1427404314639251,0.0,23.69888475836431,7.92897671688515,71.02817452553316,44.345529250635884,71.02817452553316,44.43357464292702,37.49475920283981,False,False
Southwest,A1,April 1,990001,LS,38,253,402.8006032868733,3867.302059496568,0.997607998214974,1.546347608470497,70.21292979537365,338.0,1824.7167672144788,Rainfed,2129.167256084876,304.4504888703973,14.299040528653558,86.56126482213439,98.33368266610772,78.93523370362607,100.0,99.17208132466988,99.98959850218432,99.93759101310587,94.70420743311833,True,False
Southwest,A1,April 1,990002,MS,38,253,313.6311628874558,4647.614936550864,1.5035663182630383,2.4960773088909045,66.07327170244302,287.8424173080924,2510.3677969627624,Rainfed,2538.2959226128564,27.92812565009399,1.1002706737733516,86.56126482213439,92.24146981627295,61.02887139107612,100.0,98.96062992125984,99.98959850218432,98.98065321406284,91.10892680957006,True,False
Southwest,A1,April 1,990003,SS,38,253,213.38412731433328,2487.470043686291,1.1615941694559282,2.258641396492697,57.7029938186811,238.58654046182653,1848.7411067193675,Rainfed,1949.9128354483043,101.17172872893684,5.1885257068773765,86.56126482213439,78.34168755221387,38.3249791144528,99.91645781119465,93.02422723475355,99.90638651965882,93.4054503848554,84.21149334846622,True,False
Southwest,A1,April 1,990004,VSS,38,253,114.92354899105472,906.726752652382,0.6657636322510673,2.4398440418029144,33.115999605859045,200.15851882671103,1634.2235281880592,Rainfed,2072.251924277096,438.02839608903673,21.137796566015627,86.56126482213439,46.66597316134401,13.44013315302195,98.50202850306876,79.40289191719546,98.75182026211776,81.4021219055544,72.10374767491953,True,False
Southwest,A10,April 10,990001,LS,38,253,407.66590389016017,4079.607447472436,1.04381318824447,1.530995649418213,73.2365517416279,377.4123153734138,1636.116080715623,Rainfed,2129.167256084876,493.0511753692531,23.15699595511713,67.25608487622218,98.88110307414104,82.28978300180832,100.0,97.68309222423146,94.40399417516122,92.82296650717704,90.4767176941059,False,False
Southwest,A10,April 10,990002,MS,38,253,317.98158934886624,4802.688995215312,1.534335410073376,2.4420025676872883,69.29228812820818,332.8274391512378,2268.2259205325568,Rainfed,2538.2959226128564,270.0700020802997,10.639815463371843,67.25608487622218,93.95070104025328,69.31252826775214,100.0,99.50248756218906,94.40399417516122,92.46931558144372,88.12787307186024,True,False
Southwest,A10,April 10,990003,SS,38,253,231.88319117952983,2597.787289369669,1.1044646316337363,2.142237265363491,58.22980063715187,289.9705637611816,1855.458706053672,Rainfed,1949.9128354483043,94.45412939463245,4.844018033909526,67.25608487622218,81.57359258421886,44.15555053131359,99.86434546687768,94.27990052000904,94.33118369045144,87.98627002288329,81.34956109885373,True,False
Southwest,A10,April 10,990004,VSS,38,253,127.9696276263782,734.1003744539214,0.4583447735400304,2.213541753563451,27.15550529426733,256.6356355315165,1772.2810484709798,Rainfed,2072.251924277096,299.97087580611606,14.475598854167345,67.25608487622218,55.86409301275539,19.14437295405802,99.31143469917598,87.52680889490914,93.80070730185146,81.91179529852299,72.11647100535644,True,False
Southwest,A20,April 20,990001,LS,38,253,408.1495735385896,4120.954545454546,1.055225121838442,1.5518430293121916,73.15677114962045,384.5294362388184,1673.5907010609528,Rainfed,2129.167256084876,455.5765550239232,21.39693599560796,19.482005408778864,99.88772875266643,89.15459750757832,100.0,97.63107668126192,98.22134387351778,94.10235073850636,85.49701470890138,False,False
Southwest,A20,April 20,990002,MS,38,253,317.36009985437903,4908.479509049303,1.594315988435012,2.452366246360124,71.33479230440284,342.7577491158727,2115.567401705845,Rainfed,2538.2959226128564,422.72852090701144,16.65402828492375,19.482005408778864,93.69106421194432,78.00853165693758,100.0,99.6519982038617,98.22134387351778,94.10235073850636,83.30818487050666,True,False
Southwest,A20,April 20,990003,SS,38,253,232.26544622425632,2626.656542542126,1.1174293997833524,2.111846198493276,59.84980164197901,299.2952985229873,1761.4845017682546,Rainfed,1949.9128354483043,188.42833368004972,9.663423423577196,19.482005408778864,88.66442199775533,53.42312008978676,99.91021324354658,96.10549943883277,98.16933638443936,90.73226544622426,78.06955171562342,True,True
Southwest,A20,April 20,990004,VSS,38,253,138.29831495735388,868.1951320990223,0.5371461285230268,2.309140789947634,30.14519941558344,269.388599958394,1940.8272311212816,Rainfed,2072.251924277096,131.42469315581434,6.342119489244137,19.482005408778864,64.72499159852134,32.45211157163661,99.83197042679512,89.91822560770696,98.06532140628252,85.74994799251093,70.03208200174747,True,True
Southwest,M1,May 1,990001,LS,38,253,408.4382151029748,4347.710110255877,1.119115699094699,1.6177860322716344,74.12358266379746,400.88371125442063,1690.84085708342,Rainfed,2129.167256084876,438.32639900145614,20.58675276678137,7.343457457873934,99.72548588997476,86.74645876798067,100.0,97.34270341495552,99.98959850218432,97.88849594341583,84.14802856805501,False,False
Southwest,M1,May 1,990002,MS,38,253,317.36009985437903,4829.926149365509,1.5822325374634352,2.4582564949750814,71.2970071720388,363.5348450176825,2145.073434574578,Rainfed,2538.2959226128564,393.22248803827824,15.491593574066224,7.343457457873934,95.64023720623764,81.57258950142763,100.0,99.36305732484075,99.98959850218432,97.8572914499688,83.10946163464757,True,False
Southwest,M1,May 1,990003,SS,38,253,240.045766590389,2414.276783856875,0.984199711407148,1.9919001365250155,57.257181666971206,319.73996255460787,1893.9473684210527,Rainfed,1949.9128354483043,55.965467027251634,2.8701522452609844,7.343457457873934,91.35924462011418,63.23012736056214,99.94510320597276,97.27711901624946,99.93759101310587,95.72498439775327,79.25966101023309,True,False
Southwest,M1,May 1,990004,VSS,38,253,151.61483253588517,934.1742250884126,0.5388908369523826,2.1661823842766115,32.013976767029874,287.72363220303725,1967.32504680674,Rainfed,2072.251924277096,104.92687747035598,5.063422851300267,7.343457457873934,76.57450076804915,44.90893131446127,99.9122229536976,93.5483870967742,99.90638651965882,91.89723320158105,73.44158847315657,True,False
Southwest,M10,May 10,990001,LS,38,253,407.8583315997504,4533.45090493031,1.164624409233266,1.7034679181819896,73.55764396073093,427.2146869149157,1800.960682338257,Rainfed,2129.167256084876,328.20657374661914,15.414785889114558,1.456209694195964,99.35071846726984,86.66311868014901,100.0,93.41138903672166,99.98959850218432,98.66860827959226,82.79137752287329,False,False
Southwest,M10,May 10,990002,MS,38,253,316.37715831079674,4566.118473060121,1.4803876031093188,2.512017854731533,68.00144462552957,386.18587476596633,2453.9858539629704,Rainfed,2538.2959226128564,84.31006864988603,3.3215224394758285,1.268982733513626,98.28686954671208,81.67695254309427,100.0,97.30793785911897,99.98959850218432,98.64780528396088,82.45402092408345,True,True
Southwest,M10,May 10,990003,SS,38,253,241.44476804659877,2292.854795090493,0.9279653530573898,1.9505145519282217,57.05813393393623,344.6202413147493,1898.4590180986063,Rainfed,1949.9128354483043,51.453817349698056,2.6387752526316546,1.268982733513626,92.33060312732688,76.27911924263377,100.0,97.43644293160304,99.98959850218432,96.79633867276888,80.58586931571865,True,False
Southwest,M10,May 10,990004,VSS,38,253,164.5464946952361,1016.0171624713956,0.5447894476637248,2.0960390571924896,33.27778501902484,310.54275015602246,2033.7922820886208,Rainfed,2072.251924277096,38.45964218847507,1.8559346833224295,1.268982733513626,86.42355943015097,55.156283223474375,99.94684244099513,94.87561131192857,99.93759101310587,93.72789681714168,75.90525242433003,True,False
Southwest,M20,May 20,990001,LS,38,253,409.61358435614727,4602.72123985854,1.1579900110587424,1.802786834747445,70.42105927986238,445.7801123361765,2129.167256084876,Rainfed,2129.167256084876,0.0,0.0,0.499271895152902,98.47567341825015,80.89371476299854,99.38400501148465,88.64063478805596,100.0,99.95839400873726,81.12167055495422,True,True
