planting_code,planting_label,region,scenario,cultivar_id,maturity_class,maturity_class_long,stage,stage_label,threshold,threshold_label,n_sites,valid_site_years,event_site_years,equal_site_mean_probability_pct,mean_exposure_days,mean_exceedance_degree_c_days,mean_longest_consecutive_run_days,pooled_probability_pct
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,61.748918890412405,286.51275181942833,,100.0
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18959,99.98417888408396,26.641071616918047,68.51176036283093,7.384083957388461,99.98417888408396
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,18272,96.36114333931019,10.008121506170236,15.89414091340576,3.7030376542558803,96.3611433393102
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,33.630313258095136,167.12854656681785,,100.0
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18806,99.17730197236578,16.1752452272967,42.19612382660057,6.312783461660162,99.17730197236578
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,16752,88.34511127518194,6.24765320113912,9.745338044510072,2.9224237949583376,88.34511127518195
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,26.919786942305663,116.99425693492248,,100.0
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18962,18925,99.80487290370213,10.407762894209473,26.23120451429174,4.422740217276658,99.80487290370215
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18962,16204,85.45512076785148,3.751713954224238,6.145675561649615,2.159740533698977,85.4551207678515
M10,May 10,Northwest,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18962,15279,80.57694336040502,1.6266744014344479,3.518653095665014,,80.57694336040502
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18962,1754,9.250079105579578,0.1137010863832929,0.14896108005484654,0.10890201455542664,9.25007910557958
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18962,295,1.5557430650775235,0.015610167703828708,0.010410294272756051,0.015610167703828708,1.5557430650775235
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,11.136588967408501,56.00110220440882,,100.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18962,17886,94.32549309144605,5.35555321168653,14.87679569665647,3.7122139014871847,94.32549309144605
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18962,13174,69.47579369264845,2.1727665858031853,3.9690644446788315,1.6711317371585275,69.47579369264845
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,48.63178989558063,229.20542664275922,,100.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18959,99.98417888408396,21.4400379706782,56.83123088281827,6.994093450058011,99.98417888408396
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,18112,95.51735049045459,8.437295643919418,13.899836515135533,3.5862250817424326,95.51735049045459
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,29.494198924164117,157.6738582428014,,100.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18920,99.77850437717541,15.628203775972999,44.11076363252821,6.611275181942833,99.77850437717541
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,17970,94.76848433709524,6.722972260310094,11.619069718384138,3.4440987237633163,94.76848433709524
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,17.938772281404916,69.1416200822698,,100.0
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18962,17630,92.97542453327709,5.753770699293323,12.63603522835144,2.5132370003164226,92.97542453327708
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18962,12441,65.61016770382871,1.7055690328024469,2.2776394895053267,1.085961396477165,65.61016770382871
M10,May 10,Northwest,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18962,15279,80.57694336040502,1.6266744014344479,3.518653095665014,,80.57694336040502
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18962,1754,9.250079105579578,0.1137010863832929,0.14896108005484654,0.10890201455542664,9.25007910557958
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18962,295,1.5557430650775235,0.015610167703828708,0.010410294272756051,0.015610167703828708,1.5557430650775235
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,8.957019301761418,35.92733888830292,,100.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18962,15217,80.24997363147348,3.0962451218225926,6.522576732412193,1.8690011602151673,80.24997363147347
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18962,9100,47.990718278662584,0.8645185107056218,1.059207889463137,0.6652251872165383,47.99071827866259
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,37.707942200189855,172.13251766691278,,100.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18958,99.9789051787786,15.744805400274231,41.61395949794325,5.956491931230882,99.9789051787786
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,17284,91.15072249762684,6.182417466511971,10.248054002742327,3.1294167281932284,91.15072249762683
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,27.306296804134586,139.29621875329607,,100.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18958,99.9789051787786,13.477217593080898,37.2068980065394,5.937242906866365,99.9789051787786
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,17242,90.92922687480223,5.678725872798228,9.597226031009386,3.0996730302710684,90.92922687480224
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,9.202826706043666,30.4463505959287,,100.0
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18962,13403,70.68347220757303,2.2095243117814576,4.322629469465246,1.3806560489399853,70.68347220757305
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18962,6130,32.3278135217804,0.49493724290686636,0.6477006644868686,0.4145659740533699,32.327813521780406
M10,May 10,Northwest,Irrigated,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18962,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18904,15385,81.39921379031178,1.6899389105380036,3.6670997756537256,,81.38489208633094
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18904,1732,9.164559560087458,0.11885791497646787,0.16637599523371066,0.11172558488242487,9.16208209902666
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18904,295,1.5614443681103314,0.017560013341049098,0.014567969509431395,0.01566718073415679,1.5605162928480745
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18904,823,4.351091942063358,0.043510919420633586,,,4.353575962759204
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,11.68310019755015,64.36259118521538,,100.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18904,18154,96.03787945734997,6.503003161372532,18.26136355213984,4.566996011938529,96.03258569614896
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18904,13905,73.56904420505306,2.7703557898157625,4.796137224662697,2.0767381134958396,73.55586119339823
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,72.8006012024048,329.2305242063074,,100.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18949,99.93144183103048,30.2974369792216,75.57414829659318,7.583640966142812,99.93144183103048
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,18217,96.07108954751608,10.859403016559433,16.724796962345746,3.730091762472313,96.07108954751608
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,1733,9.139331294167281,0.18183735892838307,,,9.139331294167281
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,33.787897273921956,149.92019558320052,,100.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18904,18582,98.30186689167809,13.729822375904012,32.332671602094656,5.644069076987545,98.29665679221328
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18904,15137,80.08406571321876,4.463791024438636,6.395568092087447,2.141130055274133,80.07300042319086
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18904,910,4.808336445294572,0.13873550800035347,,,4.813796022005925
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,37.975022591413264,177.80477284583392,,100.0
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18904,18900,99.9789051787786,16.598090918679464,43.37448709652592,6.139041953038367,99.97884045704613
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18904,17192,90.9600139111794,6.419221087979658,10.36981302576704,3.0959999657921817,90.9437156157427
M10,May 10,Northwest,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18904,15385,81.39921379031178,1.6899389105380036,3.6670997756537256,,81.38489208633094
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18904,1732,9.164559560087458,0.11885791497646787,0.16637599523371066,0.11172558488242487,9.16208209902666
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18904,295,1.5614443681103314,0.017560013341049098,0.014567969509431395,0.01566718073415679,1.5605162928480745
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18904,823,4.351091942063358,0.043510919420633586,,,4.353575962759204
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,11.941580173148575,67.43770770559613,,100.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18904,18167,96.10344444222727,6.815093914714208,19.837652402956696,4.578512644064801,96.10135421074905
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18904,15055,79.64549297741999,3.114547729883665,5.294141198470911,2.196589480525774,79.63922979263648
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,60.836884294905595,280.47961712899485,,100.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18949,99.93144183103048,25.980012656892733,66.48239637169074,7.310937664803291,99.93144183103048
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,18214,96.05526843160004,9.687954857082588,15.31931758253349,3.668705832718068,96.05526843160004
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,32.684853348232735,160.85983930877404,,100.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18904,18748,99.17730197236578,15.492040980966198,40.07934973788259,6.239645721029541,99.17477782479898
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18904,16666,88.169083544044,5.906246347602744,9.148046305983232,2.891341716149226,88.1612357173085
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,27.075039125192063,117.95093900460951,,100.0
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18904,18867,99.80487290370213,10.50393960039567,26.505384595649335,4.4534559873659125,99.80427422767669
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18904,16146,85.42647172011164,3.8010801118595654,6.206893017899241,2.1674330168159934,85.41049513330512
M10,May 10,Northwest,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18904,15385,81.39921379031178,1.6899389105380036,3.6670997756537256,,81.38489208633094
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18904,1732,9.164559560087458,0.11885791497646787,0.16637599523371066,0.11172558488242487,9.16208209902666
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18904,295,1.5614443681103314,0.017560013341049098,0.014567969509431395,0.01566718073415679,1.5605162928480745
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18904,823,4.351091942063358,0.043510919420633586,,,4.353575962759204
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,11.161670424775583,56.29588323161258,,100.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18904,17828,94.31523074598698,5.38420368475215,15.000672326160144,3.7113202222367923,94.30808294540837
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18904,13191,69.79677705339554,2.198812988708569,4.0121973677083895,1.681067683018954,69.77888277613204
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,48.08801814154625,225.19128256513025,,100.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18949,99.93144183103048,21.027897901065288,55.25874907710158,6.959919839679359,99.93144183103048
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,18054,95.21147558274444,8.177301972365784,13.346508807087861,3.555110220440882,95.21147558274444
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,28.99912627531022,154.00845203921355,,100.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18904,18862,99.77850437717541,15.258924677234981,42.66096674144875,6.570845816811432,99.77782479898434
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18904,17877,94.57307217564575,6.4800126568927325,11.096937402543352,3.4154454000461807,94.56728734659332
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,17.97589204012577,69.3566745154605,,100.0
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,499,18904,17572,92.96587485069713,5.770753455702301,12.669470662519918,2.526445494117681,92.95387219636056
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,499,18904,12419,65.71350382129836,1.7124348269797063,2.2805582715929726,1.0864417312576788,65.6950909860347
M10,May 10,Northwest,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,499,18904,15385,81.39921379031178,1.6899389105380036,3.6670997756537256,,81.38489208633094
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,499,18904,1732,9.164559560087458,0.11885791497646787,0.16637599523371066,0.11172558488242487,9.16208209902666
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,499,18904,295,1.5614443681103314,0.017560013341049098,0.014567969509431395,0.01566718073415679,1.5605162928480745
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,499,18904,823,4.351091942063358,0.043510919420633586,,,4.353575962759204
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,8.994250235891412,36.18381400068986,,100.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,499,18904,15159,80.20607359812085,3.1237539089558917,6.616876284574841,1.8801999446973605,80.18937790943716
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,499,18904,9108,48.21064604315316,0.8900004846107578,1.084120588260447,0.6771010014338777,48.18027930596699
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,499,18962,18962,100.0,37.68363041873221,171.68536019407233,,100.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,499,18962,18948,99.92616812572513,15.707625777871533,41.31268326125936,5.975951903807616,99.92616812572514
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,499,18962,17226,90.84484758991667,6.1365889674085015,10.0918152093661,3.1147558274443625,90.84484758991668
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,499,18962,823,4.340259466301023,0.043402594663010226,,,4.340259466301023
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,27.177547128396196,138.42428755091976,,100.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,499,18904,18900,99.9789051787786,13.394396189249052,36.877283870728654,5.970715256971981,99.97884045704613
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,499,18904,17184,90.91953465964647,5.6302719236481495,9.456139733236032,3.094231136526253,90.90139652983495
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,499,18904,0,0.0,0.0,,,0.0
M10,May 10,Northwest,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,499,18904,18904,100.0,9.360795559825199,31.26805303352081,,100.0
